Sender ID,Receiver ID,Receiver Timestamp,Range,Message Size,Signal Strength,Message ID,Message,Status Code
6469,1030,2025-01-25 11:38:53,50.11873,29,-91,5,Welcome Device is now online.,0
716,6500,2025-01-25 11:38:56,48.69231,18,-89,576,hello from device.,16
5333,6500,2025-01-25 11:38:58,48.23702,39,-90,1,Welcome aboard Device is now connected.,1
6469,6500,2025-01-25 11:39:01,49.41301,39,-92,50,Welcome Device is powered up and ready.,2
716,17,2025-01-25 11:39:03,50.3538,18,-92,576,hello from device.,16
1024,1030,2025-01-25 11:39:13,48.24518,39,-88,50,Welcome Device is powered up and ready.,2
1024,17,2025-01-25 11:39:16,43.61992,39,-82,1,Welcome aboard Device is now connected.,1
716,17,2025-01-25 11:39:18,39.2048,29,-80,5,Welcome Device is now online.,0
716,6500,2025-01-25 11:39:21,40.64702,29,-90,5,Welcome Device is now online.,0
6469,6500,2025-01-25 11:39:38,37.17023,39,-81,50,Welcome Device is powered up and ready.,2
716,6500,2025-01-25 11:39:38,29.93619,39,-40,50,Welcome Device is powered up and ready.,2
716,17,2025-01-25 11:39:40,28.25782,39,-80,1,Welcome aboard Device is now connected.,1
6469,17,2025-01-25 11:39:40,22.80626,39,-40,1,Welcome aboard Device is now connected.,1
6469,6500,2025-01-25 11:39:43,22.55388,29,-80,5,Welcome Device is now online.,0
716,6500,2025-01-25 11:39:43,18.22833,29,-39,5,Welcome Device is now online.,0
1024,5500,2025-01-25 11:39:45,20.00721,39,-83,1,Welcome aboard Device is now connected.,1
1024,5500,2025-01-25 11:39:45,16.20577,39,-40,1,Welcome aboard Device is now connected.,1
6469,17,2025-01-25 11:39:48,17.98839,29,-82,5,Welcome Device is now online.,0
716,17,2025-01-25 11:39:48,14.64249,29,-43,5,Welcome Device is now online.,0
5333,1030,2025-01-25 11:39:50,17.13854,18,-83,576,hello from device.,16
1024,1030,2025-01-25 11:39:50,13.91083,18,-40,576,hello from device.,16
6469,1030,2025-01-25 11:39:53,15.78128,39,-81,50,Welcome Device is powered up and ready.,2
5333,1030,2025-01-25 11:39:53,12.8582,39,-42,50,Welcome Device is powered up and ready.,2
5333,1030,2025-01-25 11:39:53,10.55844,39,-44,50,Welcome Device is powered up and ready.,2
716,1030,2025-01-25 11:39:55,13.87129,18,-83,576,hello from device.,16
5333,1030,2025-01-25 11:39:55,11.28226,18,-39,576,hello from device.,16
1024,5500,2025-01-25 11:39:58,9.456695,39,-50,1,Welcome aboard Device is now connected.,1
716,5500,2025-01-25 11:39:58,11.87423,39,-80,1,Welcome aboard Device is now connected.,1
716,5500,2025-01-25 11:39:58,9.699381,39,-40,1,Welcome aboard Device is now connected.,1
5333,17,2025-01-25 11:40:00,10.92929,29,-76,5,Welcome Device is now online.,0
1024,17,2025-01-25 11:40:00,13.76721,29,-82,5,Welcome Device is now online.,0
5333,17,2025-01-25 11:40:00,11.22972,29,-41,5,Welcome Device is now online.,0
5333,1030,2025-01-25 11:40:03,9.183776,39,-40,1,Welcome aboard Device is now connected.,1
5333,6500,2025-01-25 11:40:05,10.51681,39,-76,50,Welcome Device is powered up and ready.,2
5333,6500,2025-01-25 11:40:05,11.8361,39,-77,50,Welcome Device is powered up and ready.,2
5333,6500,2025-01-25 11:40:05,9.867935,39,-49,50,Welcome Device is powered up and ready.,2
6469,6500,2025-01-25 11:40:05,11.88487,39,-79,50,Welcome Device is powered up and ready.,2
5333,6500,2025-01-25 11:40:05,14.93244,39,-83,50,Welcome Device is powered up and ready.,2
5333,17,2025-01-25 11:40:08,15.11574,18,-76,576,hello from device.,16
1024,17,2025-01-25 11:40:08,16.40146,18,-80,576,hello from device.,16
6469,17,2025-01-25 11:40:08,18.14494,18,-82,576,hello from device.,16
6469,17,2025-01-25 11:40:08,14.71595,18,-40,576,hello from device.,16
1024,5500,2025-01-25 11:40:10,14.94255,39,-76,1,Welcome aboard Device is now connected.,1
5333,5500,2025-01-25 11:40:10,15.3767,39,-77,1,Welcome aboard Device is now connected.,1
5333,5500,2025-01-25 11:40:10,15.99706,39,-78,1,Welcome aboard Device is now connected.,1
5333,5500,2025-01-25 11:40:10,16.2203,39,-77,1,Welcome aboard Device is now connected.,1
5333,5500,2025-01-25 11:40:10,16.67194,39,-78,1,Welcome aboard Device is now connected.,1
6469,17,2025-01-25 11:40:13,16.76021,29,-77,5,Welcome Device is now online.,0
716,17,2025-01-25 11:40:13,16.57796,29,-76,5,Welcome Device is now online.,0
1024,17,2025-01-25 11:40:13,16.43215,29,-76,5,Welcome Device is now online.,0
6469,17,2025-01-25 11:40:13,16.31551,29,-76,5,Welcome Device is now online.,0
1024,17,2025-01-25 11:40:13,17.36128,29,-80,5,Welcome Device is now online.,0
1024,17,2025-01-25 11:40:13,18.19789,29,-80,5,Welcome Device is now online.,0
716,17,2025-01-25 11:40:13,18.25401,29,-78,5,Welcome Device is now online.,0
1024,6500,2025-01-25 11:40:15,18.02587,39,-77,1,Welcome aboard Device is now connected.,1
716,6500,2025-01-25 11:40:15,17.84335,39,-77,1,Welcome aboard Device is now connected.,1
716,6500,2025-01-25 11:40:15,19.69923,39,-83,1,Welcome aboard Device is now connected.,1
5333,6500,2025-01-25 11:40:18,18.92917,29,-76,5,Welcome Device is now online.,0
716,6500,2025-01-25 11:40:18,18.56599,29,-77,5,Welcome Device is now online.,0
716,6500,2025-01-25 11:40:18,18.27545,29,-77,5,Welcome Device is now online.,0
6469,6500,2025-01-25 11:40:18,18.61089,29,-79,5,Welcome Device is now online.,0
716,6500,2025-01-25 11:40:18,18.58441,29,-78,5,Welcome Device is now online.,0
6469,6500,2025-01-25 11:40:18,20.72482,29,-84,5,Welcome Device is now online.,0
6469,1030,2025-01-25 11:40:20,20.27555,39,-78,1,Welcome aboard Device is now connected.,1
5333,1030,2025-01-25 11:40:20,19.91614,39,-78,1,Welcome aboard Device is now connected.,1
6469,1030,2025-01-25 11:40:20,19.92344,39,-79,1,Welcome aboard Device is now connected.,1
6469,1030,2025-01-25 11:40:20,16.12398,39,-39,1,Welcome aboard Device is now connected.,1
716,1030,2025-01-25 11:40:20,13.11514,39,-41,1,Welcome aboard Device is now connected.,1
1024,1030,2025-01-25 11:40:20,15.51588,39,-82,1,Welcome aboard Device is now connected.,1
716,6500,2025-01-25 11:40:23,15.58249,29,-76,5,Welcome Device is now online.,0
6469,6500,2025-01-25 11:40:23,16.45652,29,-79,5,Welcome Device is now online.,0
716,6500,2025-01-25 11:40:23,16.86091,29,-78,5,Welcome Device is now online.,0
6469,6500,2025-01-25 11:40:23,16.91139,29,-77,5,Welcome Device is now online.,0
716,6500,2025-01-25 11:40:23,17.83798,29,-80,5,Welcome Device is now online.,0
6469,17,2025-01-25 11:40:25,17.96608,39,-78,1,Welcome aboard Device is now connected.,1
1024,17,2025-01-25 11:40:25,19.02548,39,-81,1,Welcome aboard Device is now connected.,1
1024,17,2025-01-25 11:40:25,22.04948,39,-86,1,Welcome aboard Device is now connected.,1
5333,17,2025-01-25 11:40:25,22.66336,39,-82,1,Welcome aboard Device is now connected.,1
1024,17,2025-01-25 11:40:25,21.55334,39,-77,1,Welcome aboard Device is now connected.,1
716,17,2025-01-25 11:40:25,23.09996,39,-84,1,Welcome aboard Device is now connected.,1
716,1030,2025-01-25 11:40:28,21.90263,39,-77,1,Welcome aboard Device is now connected.,1
1024,1030,2025-01-25 11:40:28,21.2178,39,-78,1,Welcome aboard Device is now connected.,1
716,1030,2025-01-25 11:40:28,20.96477,39,-79,1,Welcome aboard Device is now connected.,1
5333,1030,2025-01-25 11:40:28,16.97181,39,-40,1,Welcome aboard Device is now connected.,1
5333,17,2025-01-25 11:40:30,16.74724,39,-76,50,Welcome Device is powered up and ready.,2
5333,17,2025-01-25 11:40:30,17.70666,39,-80,50,Welcome Device is powered up and ready.,2
6469,17,2025-01-25 11:40:30,20.02262,39,-84,50,Welcome Device is powered up and ready.,2
5333,6500,2025-01-25 11:40:33,18.95369,18,-75,576,hello from device.,16
5333,6500,2025-01-25 11:40:33,18.33274,18,-76,576,hello from device.,16
1024,6500,2025-01-25 11:40:33,20.52348,18,-84,576,hello from device.,16
1024,6500,2025-01-25 11:40:33,24.38093,18,-88,576,hello from device.,16
716,1030,2025-01-25 11:40:35,25.36204,39,-84,1,Welcome aboard Device is now connected.,1
6469,1030,2025-01-25 11:40:35,21.08584,39,-58,1,Welcome aboard Device is now connected.,1
6469,6500,2025-01-25 11:40:37,28.5555,18,-93,576,hello from device.,16
1024,1030,2025-01-25 11:40:40,33.66779,18,-92,576,hello from device.,16
5333,1030,2025-01-25 11:40:40,38.62106,18,-93,576,hello from device.,16
716,1030,2025-01-25 11:40:40,31.57976,18,-56,576,hello from device.,16
5333,6500,2025-01-25 11:40:42,31.1211,18,-84,576,hello from device.,16
5333,6500,2025-01-25 11:40:42,32.85902,18,-88,576,hello from device.,16
6469,6500,2025-01-25 11:40:42,33.11632,18,-86,576,hello from device.,16
5333,6500,2025-01-25 11:40:42,26.99543,18,-52,576,hello from device.,16
716,17,2025-01-25 11:40:45,28.42544,18,-86,576,hello from device.,16
716,17,2025-01-25 11:40:45,31.33768,18,-89,576,hello from device.,16
6469,17,2025-01-25 11:40:45,25.50103,18,-50,576,hello from device.,16
716,5500,2025-01-25 11:40:47,26.25811,39,-84,50,Welcome Device is powered up and ready.,2
1024,5500,2025-01-25 11:40:47,28.38038,39,-87,50,Welcome Device is powered up and ready.,2
1024,5500,2025-01-25 11:40:47,29.5334,39,-86,50,Welcome Device is powered up and ready.,2
716,5500,2025-01-25 11:40:47,24.09198,39,-51,50,Welcome Device is powered up and ready.,2
1024,1030,2025-01-25 11:40:50,26.10269,18,-86,576,hello from device.,16
6469,1030,2025-01-25 11:40:50,29.47947,18,-89,576,hello from device.,16
1024,1030,2025-01-25 11:40:50,31.54572,18,-88,576,hello from device.,16
6469,1030,2025-01-25 11:40:50,33.19872,18,-88,576,hello from device.,16
1024,1030,2025-01-25 11:40:50,27.10143,18,-53,576,hello from device.,16
716,1030,2025-01-25 11:40:50,22.18352,18,-52,576,hello from device.,16
6469,5500,2025-01-25 11:40:52,24.07137,39,-85,1,Welcome aboard Device is now connected.,1
6469,5500,2025-01-25 11:40:52,28.54028,39,-90,1,Welcome aboard Device is now connected.,1
716,5500,2025-01-25 11:40:52,30.20611,39,-87,1,Welcome aboard Device is now connected.,1
1024,5500,2025-01-25 11:40:55,31.53878,18,-87,576,hello from device.,16
716,5500,2025-01-25 11:40:55,33.19317,18,-88,576,hello from device.,16
716,5500,2025-01-25 11:40:55,27.05691,18,-52,576,hello from device.,16
1024,5500,2025-01-25 11:40:57,29.60767,39,-88,50,Welcome Device is powered up and ready.,2
716,5500,2025-01-25 11:40:57,32.96932,39,-90,50,Welcome Device is powered up and ready.,2
716,5500,2025-01-25 11:40:57,27.30377,39,-60,50,Welcome Device is powered up and ready.,2
1024,5500,2025-01-25 11:40:57,29.80516,39,-88,50,Welcome Device is powered up and ready.,2
5333,5500,2025-01-25 11:40:57,24.42986,39,-54,50,Welcome Device is powered up and ready.,2
6469,17,2025-01-25 11:41:00,28.82707,39,-90,1,Welcome aboard Device is now connected.,1
1024,17,2025-01-25 11:41:00,30.43555,39,-87,1,Welcome aboard Device is now connected.,1
6469,17,2025-01-25 11:41:00,24.8137,39,-51,1,Welcome aboard Device is now connected.,1
5333,5500,2025-01-25 11:41:02,29.13414,39,-90,1,Welcome aboard Device is now connected.,1
5333,5500,2025-01-25 11:41:05,30.13641,29,-86,5,Welcome Device is now online.,0
6469,5500,2025-01-25 11:41:05,24.6115,29,-52,5,Welcome Device is now online.,0
6469,5500,2025-01-25 11:41:05,28.28653,29,-89,5,Welcome Device is now online.,0
6469,1030,2025-01-25 11:41:07,28.48651,29,-84,5,Welcome Device is now online.,0
1024,1030,2025-01-25 11:41:07,32.81296,29,-91,5,Welcome Device is now online.,0
5333,1030,2025-01-25 11:41:07,26.93328,29,-56,5,Welcome Device is now online.,0
1024,1030,2025-01-25 11:41:07,22.40635,29,-59,5,Welcome Device is now online.,0
716,1030,2025-01-25 11:41:07,26.52241,29,-89,5,Welcome Device is now online.,0
5333,6500,2025-01-25 11:41:10,27.54248,18,-85,576,hello from device.,16
716,6500,2025-01-25 11:41:10,29.40788,18,-87,576,hello from device.,16
5333,6500,2025-01-25 11:41:10,31.48845,18,-88,576,hello from device.,16
1024,6500,2025-01-25 11:41:10,32.56465,18,-87,576,hello from device.,16
1024,6500,2025-01-25 11:41:10,34.64904,18,-89,576,hello from device.,16
716,5500,2025-01-25 11:41:12,35.09312,18,-87,576,hello from device.,16
6469,5500,2025-01-25 11:41:12,36.03664,18,-88,576,hello from device.,16
6469,5500,2025-01-25 11:41:12,36.79146,18,-88,576,hello from device.,16
5333,6500,2025-01-25 11:41:15,35.75772,18,-85,576,hello from device.,16
5333,6500,2025-01-25 11:41:15,29.40239,18,-58,576,hello from device.,16
6469,6500,2025-01-25 11:41:15,32.11924,18,-89,576,hello from device.,16
716,6500,2025-01-25 11:41:15,26.3783,18,-56,576,hello from device.,16
5333,6500,2025-01-25 11:41:15,27.4272,18,-85,576,hello from device.,16
6469,6500,2025-01-25 11:41:15,31.22493,18,-90,576,hello from device.,16
6469,5500,2025-01-25 11:41:17,29.28882,18,-80,576,hello from device.,16
716,5500,2025-01-25 11:41:17,28.08367,18,-81,576,hello from device.,16
716,5500,2025-01-25 11:41:17,28.32422,18,-84,576,hello from device.,16
5333,5500,2025-01-25 11:41:17,28.51667,18,-84,576,hello from device.,16
716,1030,2025-01-25 11:41:20,32.09651,18,-90,576,hello from device.,16
1024,1030,2025-01-25 11:41:20,34.96039,18,-90,576,hello from device.,16
6469,1030,2025-01-25 11:41:20,28.55404,18,-54,576,hello from device.,16
1024,6500,2025-01-25 11:41:22,29.16779,29,-85,5,Welcome Device is now online.,0
716,6500,2025-01-25 11:41:22,33.35798,29,-91,5,Welcome Device is now online.,0
716,6500,2025-01-25 11:41:22,27.22884,29,-53,5,Welcome Device is now online.,0
1024,1030,2025-01-25 11:41:25,31.06625,39,-90,1,Welcome aboard Device is now connected.,1
5333,1030,2025-01-25 11:41:25,25.48546,39,-55,1,Welcome aboard Device is now connected.,1
6469,1030,2025-01-25 11:41:25,21.31668,39,-60,1,Welcome aboard Device is now connected.,1
716,1030,2025-01-25 11:41:25,25.65067,39,-89,1,Welcome aboard Device is now connected.,1
716,17,2025-01-25 11:41:27,28.48268,39,-88,50,Welcome Device is powered up and ready.,2
6469,17,2025-01-25 11:41:27,30.74829,39,-88,50,Welcome Device is powered up and ready.,2
716,17,2025-01-25 11:41:27,25.10101,39,-52,50,Welcome Device is powered up and ready.,2
6469,6500,2025-01-25 11:41:30,27.4547,39,-87,50,Welcome Device is powered up and ready.,2
6469,5500,2025-01-25 11:41:32,29.9259,39,-88,50,Welcome Device is powered up and ready.,2
1024,5500,2025-01-25 11:41:32,24.67811,39,-57,50,Welcome Device is powered up and ready.,2
1024,5500,2025-01-25 11:41:32,29.02567,39,-90,50,Welcome Device is powered up and ready.,2
6469,5500,2025-01-25 11:41:32,32.50371,39,-90,50,Welcome Device is powered up and ready.,2
716,1030,2025-01-25 11:41:35,32.32753,39,-85,1,Welcome aboard Device is now connected.,1
1024,1030,2025-01-25 11:41:35,33.82417,39,-88,1,Welcome aboard Device is now connected.,1
6469,1030,2025-01-25 11:41:35,27.56171,39,-52,1,Welcome aboard Device is now connected.,1
1024,1030,2025-01-25 11:41:35,30.01151,39,-88,1,Welcome aboard Device is now connected.,1
716,1030,2025-01-25 11:41:35,31.3831,39,-87,1,Welcome aboard Device is now connected.,1
716,5500,2025-01-25 11:41:37,34.38966,39,-90,1,Welcome aboard Device is now connected.,1
1024,5500,2025-01-25 11:41:37,27.94262,39,-50,1,Welcome aboard Device is now connected.,1
6469,5500,2025-01-25 11:41:40,30.31624,18,-88,576,hello from device.,16
5333,5500,2025-01-25 11:41:40,24.75537,18,-52,576,hello from device.,16
1024,17,2025-01-25 11:41:42,27.17818,29,-87,5,Welcome Device is now online.,0
716,17,2025-01-25 11:41:42,31.02573,29,-90,5,Welcome Device is now online.,0
1024,17,2025-01-25 11:41:42,32.19447,29,-87,5,Welcome Device is now online.,0
1024,17,2025-01-25 11:41:42,33.12947,29,-87,5,Welcome Device is now online.,0
1024,1030,2025-01-25 11:41:45,31.92812,39,-83,50,Welcome Device is powered up and ready.,2
5333,1030,2025-01-25 11:41:45,30.96704,39,-83,50,Welcome Device is powered up and ready.,2
5333,1030,2025-01-25 11:41:45,30.19818,39,-83,50,Welcome Device is powered up and ready.,2
6469,5500,2025-01-25 11:41:47,32.75587,39,-89,50,Welcome Device is powered up and ready.,2
6469,5500,2025-01-25 11:41:47,34.80202,39,-89,50,Welcome Device is powered up and ready.,2
6469,5500,2025-01-25 11:41:49,32.49422,39,-81,1,Welcome aboard Device is now connected.,1
5333,5500,2025-01-25 11:41:49,30.64799,39,-81,1,Welcome aboard Device is now connected.,1
5333,5500,2025-01-25 11:41:49,29.54217,39,-82,1,Welcome aboard Device is now connected.,1
716,5500,2025-01-25 11:41:49,28.65751,39,-82,1,Welcome aboard Device is now connected.,1
716,5500,2025-01-25 11:41:49,23.21957,39,-45,1,Welcome aboard Device is now connected.,1
716,1030,2025-01-25 11:41:52,24.43294,39,-84,1,Welcome aboard Device is now connected.,1
5333,1030,2025-01-25 11:41:52,24.57013,39,-82,1,Welcome aboard Device is now connected.,1
1024,6500,2025-01-25 11:41:54,26.4852,39,-86,50,Welcome Device is powered up and ready.,2
5333,6500,2025-01-25 11:41:54,29.78549,39,-89,50,Welcome Device is powered up and ready.,2
6469,6500,2025-01-25 11:41:54,30.15295,39,-85,50,Welcome Device is powered up and ready.,2
6469,6500,2025-01-25 11:41:54,31.49625,39,-87,50,Welcome Device is powered up and ready.,2
5333,17,2025-01-25 11:41:57,32.0261,29,-86,5,Welcome Device is now online.,0
6469,17,2025-01-25 11:41:57,34.90406,29,-90,5,Welcome Device is now online.,0
1024,17,2025-01-25 11:41:57,35.29714,29,-87,5,Welcome Device is now online.,0
1024,17,2025-01-25 11:41:57,35.6116,29,-87,5,Welcome Device is now online.,0
5333,17,2025-01-25 11:41:57,28.95454,29,-51,5,Welcome Device is now online.,0
1024,17,2025-01-25 11:41:57,31.12578,29,-88,5,Welcome Device is now online.,0
1024,6500,2025-01-25 11:41:59,34.1838,29,-90,5,Welcome Device is now online.,0
1024,6500,2025-01-25 11:41:59,33.20433,29,-84,5,Welcome Device is now online.,0
716,6500,2025-01-25 11:41:59,33.39256,29,-86,5,Welcome Device is now online.,0
1024,5500,2025-01-25 11:42:02,33.0386,18,-85,576,hello from device.,16
6469,5500,2025-01-25 11:42:02,34.39303,18,-88,576,hello from device.,16
5333,5500,2025-01-25 11:42:02,36.11175,18,-89,576,hello from device.,16
5333,17,2025-01-25 11:42:04,39.71279,18,-92,576,hello from device.,16
6469,17,2025-01-25 11:42:04,41.79398,18,-91,576,hello from device.,16
6469,5500,2025-01-25 11:42:07,45.12201,39,-93,1,Welcome aboard Device is now connected.,1
6469,17,2025-01-25 11:42:09,45.38079,29,-90,5,Welcome Device is now online.,0
6469,17,2025-01-25 11:42:09,43.67852,29,-87,5,Welcome Device is now online.,0
6469,17,2025-01-25 11:42:09,35.44519,29,-52,5,Welcome Device is now online.,0
1024,6500,2025-01-25 11:42:12,35.73005,18,-87,576,hello from device.,16
5333,6500,2025-01-25 11:42:12,29.08641,18,-52,576,hello from device.,16
716,1030,2025-01-25 11:42:14,34.09252,18,-92,576,hello from device.,16
716,1030,2025-01-25 11:42:14,38.09741,18,-92,576,hello from device.,16
6469,6500,2025-01-25 11:42:17,37.30702,18,-86,576,hello from device.,16
6469,6500,2025-01-25 11:42:17,34.15449,18,-80,576,hello from device.,16
1024,6500,2025-01-25 11:42:17,33.18088,18,-84,576,hello from device.,16
6469,6500,2025-01-25 11:42:17,33.9186,18,-87,576,hello from device.,16
716,6500,2025-01-25 11:42:17,32.55942,18,-83,576,hello from device.,16
5333,5500,2025-01-25 11:42:19,30.70015,39,-81,50,Welcome Device is powered up and ready.,2
6469,5500,2025-01-25 11:42:19,29.58389,39,-82,50,Welcome Device is powered up and ready.,2
716,5500,2025-01-25 11:42:19,29.09166,39,-83,50,Welcome Device is powered up and ready.,2
716,5500,2025-01-25 11:42:19,23.6429,39,-48,50,Welcome Device is powered up and ready.,2
1024,5500,2025-01-25 11:42:19,23.56693,39,-81,50,Welcome Device is powered up and ready.,2
5333,6500,2025-01-25 11:42:22,24.71083,18,-84,576,hello from device.,16
5333,6500,2025-01-25 11:42:22,25.62596,18,-84,576,hello from device.,16
5333,6500,2025-01-25 11:42:22,25.92531,18,-83,576,hello from device.,16
6469,6500,2025-01-25 11:42:22,21.20551,18,-51,576,hello from device.,16
5333,6500,2025-01-25 11:42:22,17.3953,18,-50,576,hello from device.,16
716,6500,2025-01-25 11:42:24,18.56885,39,-81,50,Welcome Device is powered up and ready.,2
6469,6500,2025-01-25 11:42:24,20.27962,39,-83,50,Welcome Device is powered up and ready.,2
716,6500,2025-01-25 11:42:24,22.54826,39,-85,50,Welcome Device is powered up and ready.,2
1024,17,2025-01-25 11:42:27,23.06238,39,-82,50,Welcome Device is powered up and ready.,2
5333,17,2025-01-25 11:42:27,23.87445,39,-83,50,Welcome Device is powered up and ready.,2
1024,17,2025-01-25 11:42:27,24.95685,39,-84,50,Welcome Device is powered up and ready.,2
716,6500,2025-01-25 11:42:29,24.61809,39,-81,1,Welcome aboard Device is now connected.,1
716,6500,2025-01-25 11:42:29,25.55176,39,-84,1,Welcome aboard Device is now connected.,1
6469,6500,2025-01-25 11:42:29,26.76597,39,-85,1,Welcome aboard Device is now connected.,1
5333,6500,2025-01-25 11:42:29,21.81183,39,-49,1,Welcome aboard Device is now connected.,1
5333,6500,2025-01-25 11:42:29,18.08192,39,-55,1,Welcome aboard Device is now connected.,1
716,5500,2025-01-25 11:42:32,20.32282,18,-84,576,hello from device.,16
6469,5500,2025-01-25 11:42:32,22.11555,18,-84,576,hello from device.,16
716,5500,2025-01-25 11:42:32,25.06633,18,-87,576,hello from device.,16
5333,5500,2025-01-25 11:42:32,20.55544,18,-52,576,hello from device.,16
1024,5500,2025-01-25 11:42:34,21.09696,18,-81,576,hello from device.,16
6469,5500,2025-01-25 11:42:34,22.30212,18,-83,576,hello from device.,16
6469,5500,2025-01-25 11:42:34,24.16625,18,-85,576,hello from device.,16
716,5500,2025-01-25 11:42:34,25.65755,18,-85,576,hello from device.,16
6469,5500,2025-01-25 11:42:37,25.17866,29,-81,5,Welcome Device is now online.,0
6469,5500,2025-01-25 11:42:37,25.1667,29,-82,5,Welcome Device is now online.,0
716,5500,2025-01-25 11:42:37,25.55791,29,-83,5,Welcome Device is now online.,0
6469,5500,2025-01-25 11:42:37,27.27542,29,-86,5,Welcome Device is now online.,0
5333,5500,2025-01-25 11:42:37,29.19423,29,-87,5,Welcome Device is now online.,0
716,5500,2025-01-25 11:42:37,23.82064,29,-51,5,Welcome Device is now online.,0
6469,1030,2025-01-25 11:42:39,24.91381,39,-84,1,Welcome aboard Device is now connected.,1
716,1030,2025-01-25 11:42:39,25.78834,39,-84,1,Welcome aboard Device is now connected.,1
1024,1030,2025-01-25 11:42:39,28.59281,39,-88,1,Welcome aboard Device is now connected.,1
5333,6500,2025-01-25 11:42:42,26.86477,39,-79,50,Welcome Device is powered up and ready.,2
5333,6500,2025-01-25 11:42:42,27.81638,39,-85,50,Welcome Device is powered up and ready.,2
6469,6500,2025-01-25 11:42:42,29.0822,39,-86,50,Welcome Device is powered up and ready.,2
6469,6500,2025-01-25 11:42:44,27.91837,39,-81,50,Welcome Device is powered up and ready.,2
6469,6500,2025-01-25 11:42:44,22.70427,39,-48,50,Welcome Device is powered up and ready.,2
6469,6500,2025-01-25 11:42:44,24.0207,39,-84,50,Welcome Device is powered up and ready.,2
6469,6500,2025-01-25 11:42:44,25.07385,39,-84,50,Welcome Device is powered up and ready.,2
6469,6500,2025-01-25 11:42:44,20.60154,39,-53,50,Welcome Device is powered up and ready.,2
5333,6500,2025-01-25 11:42:47,21.505,39,-82,1,Welcome aboard Device is now connected.,1
1024,6500,2025-01-25 11:42:47,23.06129,39,-84,1,Welcome aboard Device is now connected.,1
6469,6500,2025-01-25 11:42:47,24.77359,39,-85,1,Welcome aboard Device is now connected.,1
5333,6500,2025-01-25 11:42:47,20.45133,39,-55,1,Welcome aboard Device is now connected.,1
716,6500,2025-01-25 11:42:47,16.86344,39,-52,1,Welcome aboard Device is now connected.,1
5333,6500,2025-01-25 11:42:49,13.86032,18,-48,576,hello from device.,16
5333,6500,2025-01-25 11:42:49,15.74087,18,-81,576,hello from device.,16
